race_date,race_id,race_no,horse_id,horse_name,jockey,trainer,course,target_finish_position,target_won,distance,f_horse_age,f_declared_weight,f_horse_weight,f_weight_change_pct,f_current_rating,f_rating_change,f_days_since_last_run,f_gallop_count_7d,f_gallop_count_14d,f_gallop_count_28d,f_gallop_last_time_sec,f_swim_count_14d,f_trot_count_14d,f_intensity_score_14d,f_has_partner_gallop,f_gallop_jockey_match_flag,f_vet_days_since_injury,f_vet_recovery_days,f_vet_tendon_issue,f_vet_recent_90d_flag,f_incident_last_days,f_incident_slow_out_flag,f_incident_blocked_flag,f_exp_distance_delta,f_exp_gear_first_time,f_exp_gear_removed,f_exp_rating_drop,f_career_total_runs,f_career_win_rate,f_career_top3_rate,f_career_avg_rank_last3,f_career_avg_margin_last3,f_course_cd_win_rate,f_best_time_sec,f_pace_style_code,f_import_ISG,f_import_PP,f_horse_weight_z,f_current_rating_z,f_intensity_score_14d_z,f_career_avg_rank_last3_z,f_draw_pct,f_rating_change_pct,f_best_time_sec_pct,fold
15/07/2026,864,7,HK_2023_J503,棒棒糖,莫雷拉,方嘉柏,跑馬地,5,0,1650,4,121.0,1172.0,-0.0127986348122866,61,0,63,0,1,1,24.9,0,12,11.5,0,1,742,94,0,0,63,0,0,450,0,1,17,14,0.2142857142857142,0.2857142857142857,4.333333333333333,2.6666666666666665,0.0,100.82,3,0,0,1.797465535953657,-0.809503035596269,-1.8331232536243964,-2.002445349480924,0.0,0.8181818181818182,0.6363636363636364,2
15/07/2026,864,7,HK_2023_J396,富國兄弟,田泰安,葉楚航,跑馬地,1,1,1650,5,121.0,1131.0,0.0070733863837312,61,-2,18,1,1,2,25.9,13,11,21.5,0,1,560,65,0,0,18,0,0,0,0,0,0,26,0.1153846153846153,0.3461538461538461,6.666666666666667,3.016666666666667,0.0,98.76,1,0,1,0.4892509742832422,-0.809503035596269,-0.2215863273611907,-0.973666087362284,0.6363636363636364,0.5454545454545454,0.0909090909090909,2
15/07/2026,865,8,HK_2020_E356,幸運有您,霍宏聲,羅富全,跑馬地,2,0,1200,8,135.0,1222.0,0.0008183306055646,102,0,24,2,4,5,25.9,12,15,31.5,0,0,1726,16,0,0,24,0,0,0,0,0,0,48,0.1666666666666666,0.375,5.333333333333333,1.8333333333333333,0.0,67.94,1,0,0,1.7563225456006246,1.7314005162722308,1.0633581139904946,0.2123251450326001,0.5,0.2,0.3,3
15/07/2026,865,8,HK_2023_J316,天天同樂,莫雷拉,羅富全,跑馬地,4,0,1200,5,133.0,1086.0,-0.0009208103130755,100,0,18,2,3,3,25.4,14,15,30.5,0,1,613,20,0,0,18,1,0,0,0,0,0,23,0.2608695652173913,0.5652173913043478,2.333333333333333,2.083333333333333,0.0,68.12,2,0,0,-0.8451215417444607,1.4166004224045523,0.7141957482025711,-1.6986011602608024,0.0,0.3,0.5,3
15/07/2026,865,8,HK_2024_K173,翠紅,艾兆禮,廖康銘,跑馬地,1,1,1200,4,133.0,1092.0,0.0027472527472527,100,0,24,1,3,3,23.5,14,12,29.0,0,1,393,119,0,0,24,0,1,0,0,0,23,17,0.3529411764705882,0.5294117647058824,4.666666666666667,2.25,0.75,68.3,3,0,1,-0.7303519496557069,1.4166004224045523,0.1904521995206859,-0.2123251450326001,0.2,0.4,0.6,3
15/07/2026,865,8,HK_2023_J195,競駿輝煌,布文,蔡約翰,跑馬地,5,0,1200,6,125.0,1135.0,-0.0202643171806167,92,0,11,1,2,3,25.5,11,12,23.0,0,0,661,18,0,0,11,0,0,0,0,0,0,33,0.1212121212121212,0.4242424242424242,7.0,2.583333333333333,0.0,67.74,2,0,1,0.092163460313695,0.1574000469338391,-1.9045219952068544,1.273950870195602,0.3,0.5,0.1,3
15/07/2026,865,8,HK_2023_J333,魔術控制,梁家俊,巫偉傑,跑馬地,10,0,1200,5,121.0,1090.0,0.0027522935779816,88,0,18,2,2,3,24.8,14,14,27.0,0,0,827,6,0,0,18,0,0,0,0,1,-16,29,0.1034482758620689,0.3793103448275862,3.0,1.1666666666666667,0.0,68.39,1,0,1,-0.7686084803519582,-0.4722001408015175,-0.5078725320551609,-1.273950870195602,0.8,0.6,0.8,3
15/07/2026,865,8,HK_2021_G268,勇敢巨星,何澤堯,呂健威,跑馬地,9,0,1200,7,119.0,1109.0,0.0198376916140667,86,-1,18,2,4,4,25.6,13,13,31.5,0,1,1155,20,0,0,18,0,0,0,0,0,0,39,0.1538461538461538,0.3846153846153846,7.0,5.25,0.24,68.88,3,0,0,-0.4051714387375713,-0.7870002346691959,1.0633581139904946,1.273950870195602,0.7,0.0,1.0,3
15/07/2026,865,8,HK_2023_J537,友愛心得,楊明綸,大衛希斯,跑馬地,7,0,1200,5,118.0,1180.0,0.0076271186440677,85,0,18,2,3,3,27.5,14,9,27.5,0,1,602,16,0,0,18,0,0,0,0,0,17,25,0.16,0.28,7.333333333333333,7.0,0.2857142857142857,68.35,3,0,1,0.9529354009793484,-0.944400281603035,-0.3332913491611992,1.486276015228202,0.4,0.7,0.7,3
15/07/2026,865,8,HK_2021_G265,小霸王,黃寶妮 (-7),告東尼,跑馬地,8,0,1200,7,118.0,1187.0,0.0,85,5,49,2,3,3,26.0,13,15,29.5,0,0,1597,41,0,0,49,0,0,0,0,0,0,44,0.1818181818181818,0.2954545454545454,4.0,2.316666666666667,0.3809523809523809,68.75,3,0,0,1.0868332584162277,-0.944400281603035,0.3650333824146476,-0.636975435097801,1.0,1.0,0.9,3
15/07/2026,865,8,HK_2024_K533,興馳千里,田泰安,呂健威,跑馬地,3,0,1200,4,117.0,1052.0,-0.0057034220532319,84,0,11,1,2,4,26.3,12,12,24.0,0,1,192,16,0,0,11,1,0,0,0,0,32,10,0.4,0.7,4.333333333333333,2.85,0.0,68.08,2,0,0,-1.495482563580732,-1.1018003285368745,-1.5553596294189314,-0.4246502900652008,0.9,0.8,0.4,3
15/07/2026,866,9,HK_2023_J290,東來欣賞,鍾易禮 (-2),告東尼,跑馬地,9,0,1200,5,134.0,1145.0,-0.0104803493449781,75,0,35,1,1,4,26.1,3,14,15.5,0,0,646,75,0,0,35,0,0,0,0,0,26,28,0.1428571428571428,0.3928571428571428,1.6666666666666667,1.15,0.1739130434782608,69.1,2,0,0,0.0678948895470458,1.7584507772757965,-1.0762161032096005,-1.4887862589713734,0.7272727272727273,0.4545454545454545,0.4545454545454545,1
15/07/2026,866,9,HK_2024_K011,競駿皇者,霍宏聲,游達榮,跑馬地,4,0,1200,5,133.0,1068.0,-0.0149812734082397,74,1,21,1,2,2,25.1,14,10,25.0,0,0,496,179,0,0,21,0,0,0,1,0,0,15,0.1333333333333333,0.3333333333333333,4.666666666666667,3.9166666666666665,0.1666666666666666,68.74,2,0,1,-1.162200756364138,1.5495259324509496,0.3179729395846549,-0.5023511916774572,0.3636363636363636,0.7272727272727273,0.0909090909090909,1
15/07/2026,866,9,HK_2020_E061,人和家興,布文,大衛希斯,跑馬地,1,1,1200,9,130.0,1221.0,-0.004095004095004,71,0,11,1,1,2,25.7,12,5,17.5,0,0,2075,5,0,0,11,0,0,0,0,0,0,80,0.1375,0.375,6.666666666666667,5.316666666666666,0.1071428571428571,68.29,1,0,0,1.282015267329513,0.9227513979764086,-0.782702620516073,0.1552721865184868,0.5454545454545454,0.5454545454545454,0.0,1
15/07/2026,866,9,HK_2025_L121,傑出雷霆,何澤堯,呂健威,跑馬地,3,0,1200,4,129.0,1190.0,0.0092436974789915,70,0,18,2,4,5,28.5,14,12,32.0,0,1,92,2,0,0,18,0,0,0,0,0,0,9,0.1111111111111111,0.5555555555555556,5.0,5.25,0.0,68.82,3,0,1,0.7867819553392963,0.7138265531515615,1.3452701290120008,-0.3927472953114666,0.0,0.6363636363636364,0.1818181818181818,1
15/07/2026,866,9,HK_2024_K203,龍城精將,金誠剛,韋達,跑馬地,11,0,1200,5,123.0,1105.0,-0.0072398190045248,64,-3,32,2,3,5,27.1,1,9,14.5,0,0,484,9,0,0,32,0,0,-400,0,0,0,13,0.0769230769230769,0.2307692307692307,12.0,10.833333333333334,0.0,999.0,2,0,1,-0.5711158356016212,-0.5397225157975204,-1.222972844556364,1.9089345283743373,0.0909090909090909,0.0,1.0,1
15/07/2026,866,9,HK_2024_K174,佛亮老撾,田泰安,桂福特,跑馬地,7,0,1200,5,121.0,1136.0,0.0105633802816901,62,5,14,2,2,4,24.6,0,10,11.0,0,1,399,9,0,0,14,0,0,0,0,0,0,18,0.0555555555555555,0.3333333333333333,4.0,1.6833333333333331,0.0,69.04,3,0,1,-0.0758825236114042,-0.9575722054472144,-1.7366214392700372,-0.7215589844094387,0.9090909090909092,0.8181818181818182,0.3636363636363636,1
15/07/2026,866,9,HK_2022_H177,勇冠群英,楊明綸,蘇偉賢,跑馬地,6,0,1200,6,120.0,1078.0,0.010204081632653,61,-2,14,1,1,2,25.3,12,12,21.0,0,0,1196,19,0,0,14,1,0,0,0,0,0,34,0.1470588235294117,0.4117647058823529,10.333333333333334,3.75,0.0,69.24,3,0,0,-1.002448075076971,-1.1664970502720613,-0.2690540258023999,1.3609150465443842,0.1818181818181818,0.0909090909090909,0.5454545454545454,1
15/07/2026,858,1,HK_2024_K217,勇者無敵,田泰安,韋達,跑馬地,6,0,1650,4,133.0,1106.0,-0.0009041591320072,38,-2,18,1,2,2,23.7,1,11,12.5,0,0,9999,0,0,0,18,0,0,0,0,0,0,12,0.0,0.1666666666666666,7.333333333333333,4.583333333333333,0.0,99.89,3,0,0,0.2243640837582643,0.6396021490668313,-1.128937955532108,0.199531066177734,0.1818181818181818,0.5454545454545454,0.8181818181818182,2
15/07/2026,858,1,HK_2025_L139,怪獸波士,潘頓,文家良,跑馬地,12,0,1650,3,133.0,1032.0,0.00484496124031,38,-2,7,0,1,2,26.7,6,14,16.0,0,0,9999,0,0,0,7,0,0,0,0,0,0,9,0.0,0.0,7.666666666666667,7.0,0.0,100.05,1,0,0,-1.2965161175954558,0.6396021490668313,-0.6816229165476878,0.340376524656135,0.3636363636363636,0.6363636363636364,0.9090909090909092,2
15/07/2026,858,1,HK_2024_K059,悠悠乾坤,希威森,桂福特,跑馬地,8,0,1650,5,130.0,1049.0,-0.0038131553860819,35,-2,38,2,2,4,25.9,5,11,19.0,0,1,9999,0,0,0,38,0,0,0,0,0,0,22,0.0454545454545454,0.0909090909090909,6.333333333333333,5.083333333333333,0.0,98.98,3,0,1,-0.9471247199871689,0.0,-0.2982100259896133,-0.2230053092574681,0.7272727272727273,0.7272727272727273,0.0909090909090909,2
15/07/2026,858,1,HK_2023_J332,電訊驕陽,蔡明紹,徐雨石,跑馬地,2,0,1650,5,126.0,1061.0,0.004712535344015,31,-2,21,2,3,3,25.2,11,13,26.5,0,0,9999,0,0,0,21,0,0,-550,0,0,0,36,0.0277777777777777,0.2777777777777778,4.0,2.083333333333333,0.0,99.09,2,0,1,-0.700495498146025,-0.8528028654224417,0.6603222004055729,-1.2089235186062732,0.6363636363636364,0.8181818181818182,0.1818181818181818,2
15/07/2026,859,2,HK_2022_H110,紅愛舍,布文,韋達,跑馬地,8,0,1200,7,135.0,1172.0,0.0025597269624573,59,0,49,1,2,3,26.3,14,10,25.0,0,0,9999,0,0,0,49,0,0,0,0,0,0,47,0.0851063829787234,0.1702127659574468,5.333333333333333,2.733333333333333,0.1538461538461538,69.26,3,0,1,0.7055467564647006,2.1083725260002324,0.4050288335567986,-0.7211003527184436,0.5454545454545454,0.8181818181818182,0.2727272727272727,1
15/07/2026,859,2,HK_2025_L327,好運多彩,潘明輝,羅富全,跑馬地,11,0,1200,3,128.0,1148.0,0.0,52,0,60,2,4,4,26.2,0,15,19.5,0,1,9999,0,0,0,9999,0,0,0,0,0,0,1,0.0,0.0,14.0,20.0,0.0,999.0,3,0,0,0.252991153208947,0.6915461885280759,-0.6037222236035306,1.792679647819594,0.0,0.9090909090909092,1.0,1
15/07/2026,859,2,HK_2024_K132,團結戰靈,田泰安,桂福特,跑馬地,3,0,1200,4,127.0,1056.0,0.0047348484848484,51,-2,18,1,3,4,26.3,14,12,29.0,0,1,9999,0,0,0,18,1,0,0,1,1,0,20,0.05,0.2,4.0,2.6666666666666665,0.1,69.35,3,0,1,-1.4818053259381083,0.4891424260320536,1.138665966037038,-1.1078357374166032,0.1818181818181818,0.3636363636363636,0.4545454545454545,1
15/07/2026,859,2,HK_2025_L061,勝利君子,莫雷拉,方嘉柏,跑馬地,7,0,1200,4,126.0,1142.0,-0.0157618213660245,50,-2,207,0,1,1,26.1,0,12,11.5,0,0,9999,0,0,0,207,1,0,0,0,1,0,3,0.0,0.0,10.0,9.375,0.0,70.53,2,0,0,0.1398522523950086,0.2867386635360312,-2.0709964885640093,0.6324734937251152,0.0909090909090909,0.4545454545454545,0.8181818181818182,1
15/07/2026,859,2,HK_2025_L074,星威心得,金誠剛,大衛希斯,跑馬地,1,1,1200,3,120.0,1021.0,0.0068560235063663,44,-2,35,2,3,4,26.3,14,12,29.0,0,1,9999,0,0,0,35,1,0,0,0,0,-20,12,0.0833333333333333,0.0833333333333333,8.666666666666666,6.25,0.0,69.69,3,0,1,-2.141782247352749,-0.927683911440103,1.138665966037038,0.2457381090269554,0.2727272727272727,0.5454545454545454,0.7272727272727273,1
15/07/2026,860,3,HK_2021_G476,浪漫老撾,梁家俊,巫偉傑,跑馬地,2,0,1800,7,128.0,1167.0,0.0008568980291345,51,-2,32,1,3,5,26.6,13,13,28.5,0,0,9999,0,0,0,32,0,0,400,0,0,-20,54,0.0925925925925925,0.3148148148148148,6.333333333333333,4.25,0.0,108.69,3,1,0,0.7988312030795452,0.3375263702778072,0.9388539705938368,0.0366535687499155,0.1818181818181818,0.5454545454545454,0.5454545454545454,3
15/07/2026,860,3,HK_2023_J183,風起雲湧,奧爾民,蘇偉賢,跑馬地,5,0,1800,5,124.0,1157.0,-0.003457216940363,47,0,11,0,0,2,25.3,12,12,18.0,0,0,9999,0,0,0,11,0,0,0,0,0,0,32,0.0625,0.375,1.6666666666666667,2.583333333333333,0.0,106.73,3,0,0,0.6708475657370282,-0.562543950463012,-0.6490064360480888,-2.0159462812453595,0.6363636363636364,0.9090909090909092,0.0,3
15/07/2026,860,3,HK_2024_K300,家樂寶駒,莫雷拉,游達榮,跑馬地,1,1,1800,4,123.0,1131.0,0.0123784261715296,46,7,35,1,2,3,24.9,12,13,24.5,1,0,9999,0,0,0,35,0,0,0,0,0,0,11,0.1818181818181818,0.1818181818181818,4.333333333333333,3.25,1.0,110.47,2,0,0,0.3380901086464837,-0.7875615306482168,0.3339547680635794,-0.8430320812480596,0.4545454545454545,1.0,0.8181818181818182,3
15/07/2026,861,4,HK_2024_K204,光年程祥,布文,游達榮,跑馬地,9,0,1650,4,131.0,1129.0,-0.0026572187776793,54,-2,18,2,2,3,27.7,14,13,26.5,0,1,9999,0,0,0,18,0,0,0,0,0,0,13,0.0769230769230769,0.3846153846153846,4.0,1.4166666666666667,0.0,999.0,3,0,0,0.1209417095486694,0.7335860719259217,0.1233779505032991,-0.8981408064955609,0.3636363636363636,0.4545454545454545,0.9090909090909092,2
15/07/2026,861,4,HK_2025_L097,劍飛聲,霍宏聲,告東尼,跑馬地,1,1,1650,4,130.0,1139.0,0.006145741878841,53,-2,24,2,4,5,25.7,14,15,33.5,0,0,9999,0,0,0,24,0,0,0,0,0,-18,11,0.0909090909090909,0.0909090909090909,11.0,8.666666666666666,0.0,101.33,3,0,1,0.266071761007074,0.5422157922930727,1.1104015545296924,1.4232077395237352,1.0,0.5454545454545454,0.7272727272727273,2
15/07/2026,861,4,HK_2025_L079,越駿齊歡,巴度,羅富全,跑馬地,5,0,1650,4,128.0,1103.0,-0.0090661831368993,51,-2,21,2,4,4,26.1,14,15,33.5,0,1,9999,0,0,0,21,0,0,0,0,0,0,10,0.0,0.0,8.333333333333334,5.083333333333333,0.0,100.97,3,0,1,-0.2563964242431826,0.1594752330273746,1.1104015545296924,0.5388844838973369,0.2727272727272727,0.6363636363636364,0.6363636363636364,2
15/07/2026,861,4,HK_2025_L087,華麗再贏,潘頓,沈集成,跑馬地,8,0,1650,3,124.0,1041.0,0.0076849183477425,47,3,32,1,1,2,24.7,13,15,26.0,0,0,9999,0,0,0,32,0,0,0,0,0,0,9,0.0,0.3333333333333333,3.333333333333333,2.4,0.0,999.0,2,0,0,-1.1562027432852913,-0.6060058855040215,0.0528762645014139,-1.1192216204021606,0.8181818181818182,1.0,1.0,2
15/07/2026,861,4,HK_2024_K253,同心,何澤堯,呂健威,跑馬地,6,0,1650,4,121.0,1130.0,0.0,44,-3,21,2,4,4,27.3,14,13,32.5,0,1,9999,0,0,0,21,0,0,0,1,1,-18,10,0.0,0.0,10.333333333333334,5.166666666666667,0.0,100.57,1,0,1,0.1354547146945098,-1.1801167244025683,0.9693981825259218,1.202126925617136,0.9090909090909092,0.0909090909090909,0.5454545454545454,2
15/07/2026,861,4,HK_2025_L048,寫我其誰,鍾易禮 (-2),葉楚航,跑馬地,7,0,1650,4,119.0,1021.0,0.0039177277179236,42,-2,21,2,3,3,26.5,0,14,16.0,0,0,9999,0,0,0,21,0,0,0,0,0,0,7,0.0,0.0,8.0,5.166666666666667,0.0,100.26,3,0,0,-1.4464628462021003,-1.5628572836682666,-1.3571574555362906,0.4283440769440368,0.6363636363636364,0.7272727272727273,0.4545454545454545,2
15/07/2026,862,5,HK_2025_L274,笑必勝,楊明綸,黎昭昇,跑馬地,10,0,1200,3,125.0,1065.0,0.0169014084507042,50,-2,67,2,3,4,28.7,14,13,29.5,0,0,9999,0,0,0,67,0,0,0,0,0,0,3,0.0,0.0,9.5,9.875,0.0,70.23,2,0,0,-0.4297470446265583,0.1044465935734187,1.01754010256275,0.6214778615295398,0.4545454545454545,0.2727272727272727,0.9090909090909092,1
15/07/2026,862,5,HK_2025_L021,文采風流,奧爾民,蘇偉賢,跑馬地,5,0,1200,3,125.0,1070.0,0.002803738317757,50,-2,24,1,2,2,25.3,14,15,27.5,0,0,9999,0,0,0,24,0,0,0,0,0,0,5,0.0,0.2,10.0,6.583333333333333,0.0,69.96,3,0,0,-0.2896121387700712,0.1044465935734187,0.7577426295680053,0.8063803657862624,0.0909090909090909,0.3636363636363636,0.8181818181818182,1
15/07/2026,862,5,HK_2025_L197,喜意,梁家俊,呂健威,跑馬地,12,0,1200,3,125.0,1122.0,-0.0133689839572192,50,-2,42,2,4,6,25.9,14,13,32.5,0,1,9999,0,0,0,42,0,0,0,0,0,0,3,0.0,0.0,10.0,6.625,0.0,70.8,1,0,0,1.1677908821373946,0.1044465935734187,1.4072363120548672,0.8063803657862624,1.0,0.4545454545454545,1.0,1
15/07/2026,862,5,HK_2024_K429,過關勇士,希威森,沈集成,跑馬地,1,1,1200,3,116.0,994.0,0.0020120724346076,41,0,49,2,4,6,25.7,14,15,33.5,0,1,9999,0,0,0,49,1,0,0,0,0,0,15,0.0666666666666666,0.2666666666666666,5.0,5.0,0.0,69.51,1,0,0,-2.419662707788675,-1.775592090748118,1.5371350485522397,-1.0426446767809636,0.6363636363636364,0.8181818181818182,0.5454545454545454,1
15/07/2026,863,6,HK_2024_K342,合夥飛馳,何澤堯,呂健威,跑馬地,5,0,1200,4,133.0,1084.0,0.0055350553505535,58,-2,56,2,2,4,26.8,5,11,19.0,0,1,9999,0,0,0,56,1,0,0,1,0,0,14,0.1428571428571428,0.2142857142857142,9.0,7.083333333333333,0.0,69.42,3,0,0,-0.3525716050263507,0.903997496852846,-1.5242769021242308,0.7856742013183864,0.0,0.1818181818181818,0.3636363636363636,3
15/07/2026,863,6,HK_2024_K550,時時開心,金誠剛,游達榮,跑馬地,1,1,1200,4,130.0,1069.0,0.0159027128157156,55,0,21,1,1,1,26.7,14,12,23.0,0,0,9999,0,0,0,21,0,0,0,0,0,0,7,0.1428571428571428,0.2857142857142857,8.333333333333334,5.5,0.0,69.85,3,0,1,-0.6105508282163634,0.4390844984713825,-0.5487396847647231,0.4714045207910321,0.1818181818181818,0.7272727272727273,0.7272727272727273,3
15/07/2026,863,6,HK_2024_K391,小魔怪,梁家俊,巫偉傑,跑馬地,11,0,1200,4,126.0,1150.0,0.0052173913043478,51,0,18,1,2,3,24.4,14,14,27.0,0,0,9999,0,0,0,18,1,0,0,0,0,0,13,0.0769230769230769,0.2307692307692307,4.333333333333333,2.1,0.0,69.15,2,0,0,0.7825369770097053,-0.1807994993705687,0.4267975325947846,-1.4142135623730951,0.3636363636363636,0.8181818181818182,0.2727272727272727,3
15/07/2026,863,6,HK_2025_L275,精彩勇將,莫雷拉,方嘉柏,跑馬地,3,0,1200,3,120.0,1073.0,0.0055917986952469,45,-2,24,1,2,2,24.3,12,11,23.5,0,1,9999,0,0,0,24,0,0,0,1,0,0,6,0.0,0.1666666666666666,12.0,9.75,0.0,70.93,3,0,0,-0.5417563686990267,-1.1106254961334958,-0.4267975325947846,2.199887763691481,0.8181818181818182,0.2727272727272727,0.9090909090909092,3
15/07/2026,863,6,HK_2025_L062,閃電武士,楊明綸,大衛希斯,跑馬地,8,0,1200,3,118.0,1075.0,-0.0120930232558139,43,-2,38,1,3,4,25.5,13,10,29.5,0,1,9999,0,0,0,38,0,0,0,0,0,0,8,0.0,0.0,8.666666666666666,6.5,0.0,69.68,3,0,0,-0.5073591389403583,-1.420567495054471,1.036508293444477,0.6285393610547089,1.0,0.3636363636363636,0.5454545454545454,3
15/07/2026,864,7,HK_2025_L384,傲聖,潘明輝,賀賢,跑馬地,10,0,1650,3,134.0,1095.0,-0.0146118721461187,74,0,32,2,2,4,24.8,14,9,27.0,0,1,9999,0,0,0,32,1,0,0,0,0,0,2,0.0,0.0,11.0,7.25,0.0,999.0,3,0,1,-0.6594252262078538,1.8773581038296416,0.6647589820835723,0.9369239708580468,0.5454545454545454,0.9090909090909092,0.9090909090909092,2
15/07/2026,864,7,HK_2022_H037,有財有勢,艾兆禮,蔡約翰,跑馬地,6,0,1650,7,127.0,1098.0,0.0036429872495446,67,-2,35,1,2,3,25.8,12,14,27.5,0,0,9999,0,0,0,35,0,0,0,0,0,0,55,0.1272727272727272,0.2909090909090909,7.333333333333333,3.8333333333333335,0.1764705882352941,98.59,3,0,0,-0.5637022095002625,0.4305867210618437,0.7453358283967326,-0.6797291553283871,1.0,0.6363636363636364,0.0,2
15/07/2026,864,7,HK_2022_H481,勁好運,蔡明紹,廖康銘,跑馬地,3,0,1650,6,122.0,1078.0,0.0083487940630797,62,0,35,1,3,3,24.6,11,14,27.0,0,0,9999,0,0,0,35,0,0,0,0,0,0,32,0.09375,0.375,5.666666666666667,3.333333333333333,0.1764705882352941,99.34,2,1,0,-1.201855654217538,-0.6028214094865836,0.6647589820835723,-1.4145714854131295,0.9090909090909092,1.0,0.3636363636363636,2
15/07/2026,864,7,HK_2025_L092,摯友勝,楊明綸,丁冠豪,跑馬地,7,0,1650,4,120.0,1098.0,-0.0072859744990892,60,-2,45,2,3,4,29.2,14,15,30.5,0,1,9999,0,0,0,45,1,0,450,0,0,0,4,0.0,0.0,8.666666666666666,7.25,0.0,999.0,3,0,1,-0.5637022095002625,-1.0161846617059545,1.2287969062756945,-0.0918552912605931,0.1818181818181818,0.7272727272727273,1.0,2
15/07/2026,865,8,HK_2021_G404,維港智能,潘頓,伍鵬志,跑馬地,6,0,1200,7,123.0,1094.0,0.0118829981718464,90,0,38,2,4,6,26.4,13,14,32.0,0,0,9999,0,0,0,38,0,0,0,0,0,-21,38,0.2105263157894736,0.2894736842105263,4.333333333333333,1.5,1.0,67.4,1,0,0,-0.6920954189594557,-0.1574000469338391,1.2379392968844565,-0.4246502900652008,0.6,0.9,0.0,3
15/07/2026,865,8,HK_2023_J141,昇瀧駒,巴度,蘇偉賢,跑馬地,11,0,1200,6,122.0,1185.0,-0.0033755274261603,89,-1,18,2,2,2,25.5,14,15,27.5,0,0,9999,0,0,0,18,1,0,0,0,0,0,26,0.1923076923076923,0.3076923076923077,5.666666666666667,5.75,0.0,67.9,3,0,1,1.0485767277199765,-0.3148000938676783,-0.3332913491611992,0.4246502900652008,0.1,0.1,0.2,3
15/07/2026,866,9,HK_2025_L155,國千金,奧爾民,黎昭昇,跑馬地,10,0,1200,4,128.0,1237.0,0.0048504446240905,69,-1,18,1,2,2,25.3,14,12,26.0,0,0,9999,0,0,0,18,0,0,0,0,0,0,7,0.1428571428571428,0.1428571428571428,7.666666666666667,9.083333333333334,0.0,68.94,3,0,1,1.53761955738898,0.5049017083267145,0.4647296809314186,0.4840838756164588,0.6363636363636364,0.1818181818181818,0.2727272727272727,1
15/07/2026,866,9,HK_2025_L168,丞匡掠影,巴度,徐雨石,跑馬地,8,0,1200,4,124.0,1242.0,0.0056360708534621,65,-1,21,2,3,3,25.9,8,13,23.5,0,0,9999,0,0,0,21,0,0,0,0,0,0,9,0.0,0.0,9.0,6.25,0.0,69.82,2,0,1,1.617495898032563,-0.3307976709726734,0.0978378275645093,0.9224994610804216,1.0,0.2727272727272727,0.9090909090909092,1
15/07/2026,866,9,HK_2025_L397,駿毅快車,潘明輝,姚本輝,跑馬地,12,0,1200,3,123.0,1095.0,-0.0045662100456621,64,-1,21,2,4,4,25.7,13,12,31.0,0,1,9999,0,0,0,21,0,0,0,0,0,0,3,0.0,0.0,6.0,2.125,0.0,69.3,1,0,1,-0.7308685168887878,-0.5397225157975204,1.1985133876652372,-0.0639356062134946,0.2727272727272727,0.3636363636363636,0.6363636363636364,1
15/07/2026,866,9,HK_2024_K370,逍遙騎士,梁家俊,巫偉傑,跑馬地,5,0,1200,4,122.0,1085.0,0.0055299539170506,63,6,24,2,4,4,23.4,13,15,32.5,0,0,9999,0,0,0,24,0,0,-400,0,0,0,14,0.1428571428571428,0.2142857142857142,1.6666666666666667,0.5333333333333333,0.0,69.44,2,0,1,-0.8906211981759546,-0.7486473606223674,1.4186484996853828,-1.4887862589713734,0.8181818181818182,0.9090909090909092,0.7272727272727273,1
15/07/2026,866,9,HK_2025_L096,繼往開來,艾兆禮,文家良,跑馬地,2,0,1200,4,120.0,1087.0,0.0036798528058877,61,6,21,1,3,3,23.9,8,15,24.5,0,1,9999,0,0,0,21,0,0,0,0,0,0,8,0.125,0.25,5.666666666666667,4.333333333333333,0.5,69.59,2,0,1,-0.8586706619185213,-1.1664970502720613,0.244594568911273,-0.1735395025794852,0.4545454545454545,1.0,0.8181818181818182,1
